is_bot,message_length,has_media,unique_users_per_group_message,is_reply,url_count,total_messages,normalized_days_until_first_post,language_match,messages_repeat_by_user,username_matches_language,formatted_text_count,sample_ids,category,actual,predicted
0,228,0,1,1,1,7,0.6222,1,2,0,0,0,Games,False,False
0,440,0,1,1,2,7,0.7253,1,1,0,0,10,Games,False,False
0,168,0,1,0,1,14,0.9341,1,1,0,0,13,Games,False,False
0,216,0,1,1,1,14,0.9341,1,1,0,0,15,Games,False,False
0,134,0,1,1,1,14,0.9341,1,1,0,0,16,Games,False,False
0,156,0,1,1,1,14,0.9341,1,1,0,0,18,Games,False,False
0,133,0,1,1,1,12,0.9239,1,1,0,0,21,Games,False,False
0,133,0,1,1,1,12,0.914,1,1,0,0,24,Games,False,False
0,152,0,1,1,1,9,0.9043,1,1,0,0,30,Games,False,False
0,80,0,1,1,1,5,0.8211,0,1,1,0,40,Games,False,False
0,109,0,1,1,1,12,0.8947,1,1,0,0,41,Games,False,False
0,182,0,1,1,1,9,0.6947,1,1,0,0,43,Games,False,False
0,27,0,1,1,1,2,0.7959,1,1,1,0,56,Games,False,False
0,213,0,1,1,1,2,0.7723,1,1,1,0,76,Games,False,False
0,216,0,1,1,1,12,0.6408,1,1,0,0,85,Games,False,False
0,68,0,1,1,1,2,0.5437,1,1,0,0,86,Games,False,False
0,75,0,1,1,1,3,0.5091,1,1,0,0,102,Games,False,False
0,66,0,1,1,1,3,0.5091,1,1,0,0,103,Games,False,False
0,70,0,1,1,1,13,0.7589,1,1,0,0,112,Games,False,False
0,196,0,1,1,1,8,0.569,1,1,0,0,125,Games,False,False
0,490,0,1,1,1,5,0.7143,1,1,0,0,131,Games,False,False
0,295,0,1,1,1,3,0.5546,1,1,0,0,132,Games,False,False
0,163,0,1,1,1,13,0.7025,1,1,0,0,136,Games,False,False
0,545,0,1,1,1,1,0.6855,1,1,0,0,148,Games,False,False
0,270,0,1,1,1,4,0.5156,1,3,0,0,155,Games,False,False
0,479,0,1,1,1,6,0.6589,1,1,0,0,158,Games,False,False
0,312,0,1,1,1,6,0.5038,1,7,0,0,161,Games,False,False
0,116,0,1,1,1,3,0.4275,1,1,0,0,163,Games,False,False
0,400,0,1,1,1,7,0.4962,1,1,0,0,173,Games,False,False
0,65,0,1,1,1,7,0.6296,1,1,0,0,177,Games,False,False
0,473,0,1,1,1,5,0.625,1,1,0,0,180,Games,False,False
0,353,0,1,1,1,5,0.4818,1,3,0,0,187,Games,False,False
0,80,0,1,1,1,1,1.0,0,1,1,0,192,Games,False,False
0,807,0,1,1,1,5,0.4783,1,2,0,0,193,Games,False,False
0,588,0,1,1,1,5,0.4714,1,2,0,0,197,Games,False,False
0,322,0,1,1,1,7,0.6071,1,1,0,0,198,Games,False,False
0,753,0,1,1,1,10,0.4583,1,1,0,0,211,Games,False,False
0,393,0,1,1,1,10,0.4583,1,1,0,0,213,Games,False,False
0,102,0,1,1,1,2,0.5417,1,1,1,0,214,Games,False,False
0,129,0,1,1,1,3,0.5862,1,1,0,0,218,Games,False,False
0,481,0,1,1,1,10,0.449,1,1,0,0,231,Games,False,False
0,8,0,1,1,1,11,0.5705,1,1,0,0,240,Games,False,False
0,34,0,1,0,1,1,1.0,0,1,0,0,242,Games,False,False
0,320,0,1,0,1,3,-0.0233,1,1,0,4,244,Games,True,False
0,110,0,1,0,1,1,1.0,1,1,0,5,247,Games,True,False
0,140,0,1,0,1,1,0.8607,1,1,0,12,249,Darknet,False,False
0,722,1,2,0,2,6,0.0387,1,1,1,0,255,Crypto,False,False
0,267,1,1,0,1,13,0.5356,1,1,1,3,257,Crypto,False,False
0,261,1,1,0,1,13,0.5356,1,1,1,3,258,Crypto,False,False
0,287,1,2,0,1,13,0.5349,1,1,1,0,272,Crypto,False,False
0,255,0,1,1,1,3,0.4701,1,19,1,0,275,Crypto,False,False
0,273,1,1,0,1,4,0.0386,1,1,1,3,285,Crypto,False,False
0,244,1,1,0,1,1,0.5336,1,1,1,0,289,Crypto,False,False
0,65,0,1,1,1,2,0.4689,1,1,1,0,291,Crypto,False,False
0,266,1,1,0,1,2,0.0385,1,1,1,3,300,Crypto,False,False
0,244,1,1,0,1,5,0.4677,1,1,1,0,305,Crypto,False,False
0,298,0,1,0,3,5,0.4677,1,2,1,2,307,Crypto,False,False
0,519,1,1,0,1,2,0.0384,1,1,1,3,308,Crypto,False,False
0,267,1,2,0,1,12,0.0384,1,1,1,3,310,Crypto,False,False
0,261,0,1,1,1,13,0.5316,1,2,1,0,314,Crypto,False,False
0,267,1,2,0,1,13,0.5316,1,1,1,3,317,Crypto,False,False
0,657,1,2,0,2,13,0.5316,1,2,1,0,319,Crypto,False,False
0,244,1,1,0,1,6,0.4672,1,2,1,0,322,Crypto,False,False
0,223,1,1,0,1,12,0.0384,1,1,1,1,326,Crypto,False,False
0,631,1,1,0,2,8,0.0384,1,1,1,0,337,Crypto,False,False
0,110,0,1,1,1,1,0.5693,1,1,1,0,341,Crypto,False,False
0,620,1,1,0,2,10,0.5303,1,1,1,0,346,Crypto,False,False
0,50,0,1,1,1,5,0.5686,0,3,1,0,354,Crypto,False,False
0,96,0,1,0,1,2,1.0,1,1,0,0,356,Crypto,False,False
0,27,0,1,0,1,2,1.0,1,1,0,0,357,Crypto,False,False
0,337,1,2,0,2,12,0.0383,1,1,1,0,359,Crypto,False,False
0,180,0,1,1,1,5,0.5686,1,1,1,0,360,Crypto,False,False
0,346,1,2,0,1,10,0.5296,1,1,1,0,367,Crypto,False,False
0,498,1,1,0,1,10,0.5296,1,1,1,2,369,Crypto,False,False
0,283,1,2,0,1,10,0.5296,1,1,1,0,370,Crypto,False,False
0,507,1,1,0,4,11,0.0383,1,1,1,0,374,Crypto,False,False
0,259,1,1,0,1,10,0.0382,1,1,1,3,384,Crypto,False,False
0,373,1,1,0,1,10,0.0382,1,1,1,3,387,Crypto,False,False
0,499,1,1,0,3,10,0.0382,1,1,1,0,393,Crypto,False,False
0,265,1,1,0,1,6,0.0382,1,1,1,3,397,Crypto,False,False
0,183,0,1,1,1,2,0.5665,1,1,1,0,401,Crypto,False,False
0,107,0,1,1,1,4,0.4637,0,5,1,0,405,Crypto,False,False
0,263,1,1,0,1,15,0.0381,1,1,1,3,415,Crypto,False,False
0,639,0,1,1,1,1,0.5264,1,1,1,0,425,Crypto,False,False
0,607,1,1,0,2,7,0.038,1,1,1,0,433,Crypto,False,False
0,252,1,2,0,1,6,0.5257,1,1,1,3,439,Crypto,False,False
0,416,1,1,0,1,13,0.038,1,1,1,0,444,Crypto,False,False
0,454,1,1,0,1,13,0.0379,1,1,1,3,449,Crypto,False,False
0,270,1,1,0,1,14,0.0379,1,1,1,3,450,Crypto,False,False
0,340,1,1,0,1,6,0.5244,1,1,1,0,468,Crypto,False,False
0,636,1,2,0,1,4,0.4609,1,1,1,0,479,Crypto,False,False
0,842,1,1,0,1,7,0.0379,1,1,1,0,481,Crypto,False,False
0,341,1,1,0,1,4,0.5238,1,1,1,0,482,Crypto,False,False
0,842,1,1,0,1,4,0.5238,1,1,1,0,483,Crypto,False,False
0,112,1,1,0,1,13,0.0378,1,1,1,0,499,Crypto,False,False
0,222,1,1,0,1,13,0.0378,1,1,1,0,501,Crypto,False,False
0,170,1,1,0,1,13,0.0378,1,1,1,0,502,Crypto,False,False
0,250,1,1,0,1,13,0.0378,1,1,1,3,504,Crypto,False,False
0,197,1,1,0,1,13,0.0378,1,1,1,0,507,Crypto,False,False
0,132,1,1,1,1,6,0.4592,1,1,1,0,509,Crypto,False,False
0,607,1,1,0,11,2,0.5219,1,2,1,0,511,Crypto,False,False
0,195,1,1,0,1,12,0.0377,1,1,1,1,513,Crypto,False,False
0,206,0,1,1,1,2,0.5589,1,2,1,0,522,Crypto,False,False
0,305,1,1,0,1,12,0.0377,1,1,1,0,523,Crypto,False,False
0,614,1,1,0,1,12,0.0377,1,1,1,3,525,Crypto,False,False
0,562,1,1,0,2,15,0.0377,1,1,1,0,534,Crypto,False,False
0,296,1,1,0,1,15,0.0377,1,1,1,3,539,Crypto,False,False
0,251,1,1,0,1,13,0.0376,1,1,1,3,547,Crypto,False,False
0,160,1,1,1,2,4,0.4575,1,2,1,0,549,Crypto,False,False
0,208,1,2,0,1,13,0.0376,1,1,1,1,551,Crypto,False,False
0,220,1,1,0,1,13,0.0376,1,1,1,0,557,Crypto,False,False
0,431,1,1,0,2,6,0.0376,1,1,1,0,568,Crypto,False,False
0,358,1,1,0,1,6,0.0375,1,1,1,0,570,Crypto,False,False
0,364,1,2,0,1,3,0.5569,1,3,1,0,571,Crypto,False,False
0,281,1,1,0,1,5,0.0375,1,1,1,3,572,Crypto,False,False
0,254,1,2,0,1,5,0.0375,1,1,1,3,573,Crypto,False,False
0,171,1,1,0,1,14,0.0374,1,1,1,0,588,Crypto,False,False
0,588,1,1,0,2,14,0.0374,1,1,1,0,589,Crypto,False,False
0,435,1,1,0,1,14,0.0374,1,1,1,0,592,Crypto,False,False
0,263,1,1,0,1,13,0.0374,1,1,1,3,603,Crypto,False,False
0,271,1,1,0,1,13,0.0373,1,1,1,3,605,Crypto,False,False
0,246,0,1,0,1,10,0.5169,1,2,1,0,611,Crypto,False,False
0,271,1,1,0,1,10,0.5169,1,1,1,3,612,Crypto,False,False
0,292,1,1,0,1,10,0.5169,1,1,1,0,615,Crypto,False,False
0,584,1,1,0,1,14,0.0373,1,1,1,3,619,Crypto,False,False
0,242,1,1,0,2,14,0.0373,1,1,1,0,628,Crypto,False,False
0,541,1,1,0,1,10,0.0373,1,1,1,3,632,Crypto,False,False
0,199,1,1,0,1,10,0.0373,1,1,1,1,634,Crypto,False,False
0,381,1,1,0,2,10,0.0373,1,1,1,0,635,Crypto,False,False
0,420,1,1,0,1,8,0.0373,1,1,1,3,640,Crypto,False,False
0,114,0,1,1,1,4,0.452,0,1,1,0,650,Crypto,False,False
0,261,1,1,0,1,3,0.0371,1,1,1,3,654,Crypto,False,False
0,261,1,2,0,1,3,0.0371,1,1,1,3,655,Crypto,False,False
0,261,1,2,0,1,5,0.5138,1,1,1,3,656,Crypto,False,False
0,265,1,1,0,1,4,0.5132,1,1,1,3,675,Crypto,False,False
0,251,1,1,0,1,12,0.0371,1,1,1,0,678,Crypto,False,False
0,430,1,1,0,2,12,0.0371,1,1,1,0,680,Crypto,False,False
0,265,1,1,0,2,12,0.037,1,1,1,0,682,Crypto,False,False
0,312,1,1,0,1,16,0.037,1,1,1,3,695,Crypto,False,False
0,275,1,1,0,1,16,0.037,1,1,1,3,697,Crypto,False,False
0,575,0,2,0,1,2,0.5119,1,1,1,3,705,Crypto,False,False
0,379,1,1,0,1,14,0.037,1,1,1,0,709,Crypto,False,False
0,755,1,1,0,3,4,0.5113,1,1,1,0,724,Crypto,False,False
0,394,1,2,0,1,12,0.0369,1,1,1,0,731,Crypto,False,False
0,229,1,1,0,1,23,0.0368,1,1,1,0,752,Crypto,False,False
0,73,1,1,0,1,23,0.0368,1,1,1,0,763,Crypto,False,False
0,447,1,2,0,1,22,0.0368,1,1,1,3,770,Crypto,False,False
0,201,1,1,0,1,22,0.0368,1,1,1,1,776,Crypto,False,False
0,164,1,1,0,1,22,0.0367,1,1,1,0,783,Crypto,False,False
0,264,1,1,0,1,22,0.0367,1,1,1,3,788,Crypto,False,False
0,553,1,1,0,1,3,0.5083,1,1,1,3,792,Crypto,False,False
0,274,1,1,0,1,8,0.0367,1,1,1,3,795,Crypto,False,False
